RFID,SERIAL,SIZE,TYPE,BORN_DATE
120921103005000003128517,0003128517,35,Other,7/11/2004
120920210725000003128213,0003128213,35,Other,7/11/2004
120621014449006512051414,6512051414,64,Other,7/11/2004
l120621014131006512051412,6512051412,64,Other,7/11/2004
120621014949006512051417,6512051417,64,Other,7/11/2004
120621014612006512051415,6512051415,64,Other,7/11/2004
120621014010006512051411,6512051411,64,Other,7/11/2004
120621013833006512051410,6512051410,64,Other,7/11/2004
120621014256006512051413,6512051413,64,Other,7/11/2004
120621002308006512051372,6512051372,64,Other,7/11/2004
120621002449006512051373,6512051373,64,Other,7/11/2004
120811151242006412008255,6412008255,64,Other,7/11/2004
120811152920006412008265,6412008265,64,Other,7/11/2004
120811153412006412008268,6412008268,64,Other,7/11/2004
120811163224006412008303,6412008303,64,Other,7/11/2004
120811152545006412008263,6412008263,64,Other,7/11/2004
120811183659006412008375,6412008375,64,Other,7/11/2004
120811181811006412008366,6412008366,64,Other,7/11/2004
120811182311006412008369,6412008369,64,Other,7/11/2004
120811183801006412008378,6412008378,64,Other,7/11/2004
120811153723006412008270,6412008270,64,Other,7/11/2004
120811151025006412008253,6412008253,64,Other,7/11/2004
073010004937006410019831,6410019831,64,Other,7/11/2004
120811151420006412008256,6412008256,64,Other,7/11/2004
120811183333006412008373,6412008373,64,Other,7/11/2004
120811151900006412008259,6412008259,64,Other,7/11/2004
120811151743006412008258,6412008258,64,Other,7/11/2004
120811152715006412008264,6412008264,64,Other,7/11/2004
120811163543006412008305,6412008305,64,Other,7/11/2004
120811182622006412008371,6412008371,64,Other,7/11/2004
120811153223006412008267,6412008267,64,Other,7/11/2004
120811152217006412008261,6412008261,64,Other,7/11/2004
120811152039006412008260,6412008260,64,Other,7/11/2004
120811181638006412008365,6412008365,64,Other,7/11/2004
121022134658006405002627,6405002627,64,Other,7/11/2004
120811182027006412008367,6412008367,64,Other,7/11/2004
121022134438006405002753,6405002753,64,Other,7/11/2004
120811162624006412008299,6412008299,64,Other,7/11/2004
120811162436006412008298,6412008298,64,Other,7/11/2004
120811162727006412008300,6412008300,64,Other,7/11/2004
120811183624006412008377,6412008377,64,Other,7/11/2004
120811181310006412008363,6412008363,64,Other,7/11/2004
120811181449006412008364,6412008364,64,Other,7/11/2004
120811181119006412008362,6412008362,64,Other,7/11/2004
120811163039006412008302,6412008302,64,Other,7/11/2004
120811182155006412008368,6412008368,64,Other,7/11/2004
120811182808006412008372,6412008372,64,Other,7/11/2004
120811182516006412008370,6412008370,64,Other,7/11/2004
120811183508006412008376,6412008376,64,Other,7/11/2004
120811151555006412008257,6412008257,64,Other,7/11/2004
120811151127006412008254,6412008254,64,Other,7/11/2004
120811162905006412008301,6412008301,64,Other,7/11/2004
120811152441006412008262,6412008262,64,Other,7/11/2004
120811181015006412008361,6412008361,64,Other,7/11/2004
120811153048006412008266,6412008266,64,Other,7/11/2004
120811163722006412008306,6412008306,64,Other,7/11/2004
120811163359006412008304,6412008304,64,Other,7/11/2004
120811183417006412008374,6412008374,64,Other,7/11/2004
120523070205009512015117,9512015117,96,Other,7/11/2004
120523065213009512015110,9512015110,96,Other,7/11/2004
120523065435009512015112,9512015112,96,Other,7/11/2004
120523065932009512015115,9512015115,96,Other,7/11/2004
120523065317009512015111,9512015111,96,Other,7/11/2004
120523072418009512015132,9512015132,96,Other,7/11/2004
120523070327009512015118,9512015118,96,Other,7/11/2004
120523070031009512015116,9512015116,96,Other,7/11/2004
120523072319009512015131,9512015131,96,Other,7/11/2004
120523072114009512015130,9512015130,96,Other,7/11/2004
120523065834009512015114,9512015114,96,Other,7/11/2004
120523065610009512015113,9512015113,96,Other,7/11/2004
121017100100009608004741,9608004741,96,Other,7/11/2004
120903095522009612112910,9612112910,96,Other,7/11/2004
120903095843009612112912,9612112912,96,Other,7/11/2004
121024075137009605000740,9605000740,96,Other,7/11/2004
120903100057009612112914,9612112914,96,Other,7/11/2004
120903100213009612112915,9612112915,96,Other,7/11/2004
120903095949009612112913,9612112913,96,Other,7/11/2004
120903095347009612112909,9612112909,96,Other,7/11/2004
121025140404009605000884,9605000884,96,Other,7/11/2004
120903095640009612112911,9612112911,96,Other,7/11/2004
120903100325009612112916,9612112916,96,Other,7/11/2004
121024082433009609005103,9609005103,96,Other,7/11/2004
120808161300000035124345,0035124345,35,Other,7/11/2004
120808160902000035124307,0035124307,35,Other,7/11/2004
121031123339000031004970,0031004970,35,Other,7/11/2004
120925005348000003130408,0003130408,35,Other,7/11/2004
121029125237000031002224,0031002224,35,Other,7/11/2004
120808160602000035124341,0035124341,35,Other,7/11/2004
120808161510000035124343,0035124343,35,Other,7/11/2004
121025005812616800000222,6800000222,64,Other,7/11/2004
120808161613000035124348,0035124348,35,Other,7/11/2004
120924022307000003129829,0003129829,35,Other,7/11/2004
120808161404000035124347,0035124347,35,Other,7/11/2004
120923234601000003129773,0003129773,35,Other,7/11/2004
120924022656000003129831,0003129831,35,Other,7/11/2004
121025165845616800000537,6800000537,64,Other,7/11/2004
120924023120000003129833,0003129833,35,Other,7/11/2004
120924045732000003129895,0003129895,35,Other,7/11/2004
121025044346616800000302,6800000302,64,Other,7/11/2004
121025005358616800000220,6800000220,64,Other,7/11/2004
121024225831616800000164,6800000164,64,Other,7/11/2004
120924095142000003130034,0003130034,35,Other,7/11/2004
121024203042616800000093,6800000093,64,Other,7/11/2004
121024202846616800000092,6800000092,64,Other,7/11/2004
121025170028616800000538,6800000538,64,Other,7/11/2004
120921023555000003128365,0003128365,35,Other,7/11/2004
120924220412000003130349,0003130349,35,Other,7/11/2004
120921011611000003128327,0003128327,35,Other,7/11/2004
120921023323000003128363,0003128363,35,Other,7/11/2004
120924202409000003130301,0003130301,35,Other,7/11/2004
120924200556000003130292,0003130292,35,Other,7/11/2004
120924050519000003129899,0003129899,35,Other,7/11/2004
121025084307616800000414,6800000414,64,Other,7/11/2004
120924202532000003130302,0003130302,35,Other,7/11/2004
121025135221616800000519,6800000519,64,Other,7/11/2004
120924022119000003129828,0003129828,35,Other,7/11/2004
120924202805000003130303,0003130303,35,Other,7/11/2004
121025084045616800000413,6800000413,64,Other,7/11/2004
121025162633616800000521,6800000521,64,Other,7/11/2004
121025135049616800000518,6800000518,64,Other,7/11/2004
121025120555616800000510,6800000510,64,Other,7/11/2004
121024225142616800000161,6800000161,64,Other,7/11/2004
121025163044616800000524,6800000524,64,Other,7/11/2004
121025042705616800000299,6800000299,64,Other,7/11/2004
121025060715616800000340,6800000340,64,Other,7/11/2004
121025164841616800000532,6800000532,64,Other,7/11/2004
121025022545616800000264,6800000264,64,Other,7/11/2004
121025043207616800000300,6800000300,64,Other,7/11/2004
121024224809616800000159,6800000159,64,Other,7/11/2004
121024224227616800000157,6800000157,64,Other,7/11/2004
121025064917616800000360,6800000360,64,Other,7/11/2004
121026055921616800000126,6800000126,64,Other,7/11/2004
120923190624000003129645,0003129645,35,Other,7/11/2004
121025055028616800000333,6800000333,64,Other,7/11/2004
121025060150616800000337,6800000337,64,Other,7/11/2004
120921062607000003128461,0003128461,35,Other,7/11/2004
120923183348000003129628,0003129628,35,Other,7/11/2004
120920165233000003128139,0003128139,35,Other,7/11/2004
121025164134616800000529,6800000529,64,Other,7/11/2004
121025164340616800000530,6800000530,64,Other,7/11/2004
120920231242000003128269,0003128269,35,Other,7/11/2004
121025083003616800000408,6800000408,64,Other,7/11/2004
120924200229000003130290,0003130290,35,Other,7/11/2004
120924200941000003130294,0003130294,35,Other,7/11/2004
120924021951000003129827,0003129827,35,Other,7/11/2004
120924202046000003130299,0003130299,35,Other,7/11/2004
120924141645000003130161,0003130161,35,Other,7/11/2004
120924045047000003129891,0003129891,35,Other,7/11/2004
121025022340616800000263,6800000263,64,Other,7/11/2004
120923184804000003129637,0003129637,35,Other,7/11/2004
120924221803000003130356,0003130356,35,Other,7/11/2004
121025163729616800000527,6800000527,64,Other,7/11/2004
121025164603616800000531,6800000531,64,Other,7/11/2004
121025162946616800000523,6800000523,64,Other,7/11/2004
121026060056616800000127,6800000127,64,Other,7/11/2004
121025060311616800000338,6800000338,64,Other,7/11/2004
121025060535616800000339,6800000339,64,Other,7/11/2004
120924045158000003129892,0003129892,35,Other,7/11/2004
120923183442000003129629,0003129629,35,Other,7/11/2004
120924201926000003130298,0003130298,35,Other,7/11/2004
120924232433000003130376,0003130376,35,Other,7/11/2004
121025120406616800000509,6800000509,64,Other,7/11/2004
120921062454000003128460,0003128460,35,Other,7/11/2004
121025163222616800000525,6800000525,64,Other,7/11/2004
121025120238616800000508,6800000508,64,Other,7/11/2004
120924021750000003129826,0003129826,35,Other,7/11/2004
121025055257616800000334,6800000334,64,Other,7/11/2004
120921003124000003128306,0003128306,35,Other,7/11/2004
121025010014616800000223,6800000223,64,Other,7/11/2004
120924195643000003130287,0003130287,35,Other,7/11/2004
121025010416616800000225,6800000225,64,Other,7/11/2004
121025010213616800000224,6800000224,64,Other,7/11/2004
121025055857616800000335,6800000335,64,Other,7/11/2004
121025045537616800000305,6800000305,64,Other,7/11/2004
120924212946000003130333,0003130333,35,Other,7/11/2004
121025045404616800000304,6800000304,64,Other,7/11/2004
120924023316000003129834,0003129834,35,Other,7/11/2004
121025064051616800000354,6800000354,64,Other,7/11/2004
121025064328616800000356,6800000356,64,Other,7/11/2004
120921104344000003128524,0003128524,35,Other,7/11/2004
120924221522000003130355,0003130355,35,Other,7/11/2004
121025063831616800000352,6800000352,64,Other,7/11/2004
121025054629616800000331,6800000331,64,Other,7/11/2004
121025054827616800000332,6800000332,64,Other,7/11/2004
120924094754000003130032,0003130032,35,Other,7/11/2004
120924220820000003130351,0003130351,35,Other,7/11/2004
121025163924616800000528,6800000528,64,Other,7/11/2004
121025165408616800000535,6800000535,64,Other,7/11/2004
120924201749000003130297,0003130297,35,Other,7/11/2004
120921062727000003128462,0003128462,35,Other,7/11/2004
120924045537000003129894,0003129894,35,Other,7/11/2004
120921093031000003128486,0003128486,35,Other,7/11/2004
120921052229000003128449,0003128449,35,Other,7/11/2004
120921051956000003128447,0003128447,35,Other,7/11/2004
120923191728000003129652,0003129652,35,Other,7/11/2004
120921052412000003128450,0003128450,35,Other,7/11/2004
120924221924000003130357,0003130357,35,Other,7/11/2004
121025064504616800000357,6800000357,64,Other,7/11/2004
121025064746616800000359,6800000359,64,Other,7/11/2004
121025064627616800000358,6800000358,64,Other,7/11/2004
120924212720000003130332,0003130332,35,Other,7/11/2004
120921011919000003128328,0003128328,35,Other,7/11/2004
120924200429000003130291,0003130291,35,Other,7/11/2004
121025083741616800000412,6800000412,64,Other,7/11/2004
120924202241000003130300,0003130300,35,Other,7/11/2004
120921093210000003128487,0003128487,35,Other,7/11/2004
120923191607000003129651,0003129651,35,Other,7/11/2004
121025164950616800000533,6800000533,64,Other,7/11/2004
121025005601616800000221,6800000221,64,Other,7/11/2004
121025053417616800000325,6800000325,64,Other,7/11/2004
121025045657616800000306,6800000306,64,Other,7/11/2004
121025134414616800000515,6800000515,64,Other,7/11/2004
121024224649616800000158,6800000158,64,Other,7/11/2004
120921104643000003128526,0003128526,35,Other,7/11/2004
120923234756000003129774,0003129774,35,Other,7/11/2004
120923234446000003129772,0003129772,35,Other,7/11/2004
121025165632616800000536,6800000536,64,Other,7/11/2004
120923190857000003129647,0003129647,35,Other,7/11/2004
120924221154000003130353,0003130353,35,Other,7/11/2004
120924221345000003130354,0003130354,35,Other,7/11/2004
120923191435000003129650,0003129650,35,Other,7/11/2004
121025053551616800000326,6800000326,64,Other,7/11/2004
120811060730006412007933,6412007933,64,Other,7/11/2004
121025053800616800000327,6800000327,64,Other,7/11/2004
121024204112616800000099,6800000099,64,Other,7/11/2004
121025063929616800000353,6800000353,64,Other,7/11/2004
121024203920616800000098,6800000098,64,Other,7/11/2004
121024202749616800000091,6800000091,64,Other,7/11/2004
120924050320000003129898,0003129898,35,Other,7/11/2004
120924050130000003129897,0003129897,35,Other,7/11/2004
121025142315616800000520,6800000520,64,Other,7/11/2004
121025162756616800000522,6800000522,64,Other,7/11/2004
121025134851616800000517,6800000517,64,Other,7/11/2004
120924022859000003129832,0003129832,35,Other,7/11/2004
120924022527000003129830,0003129830,35,Other,7/11/2004
121025043957616800000301,6800000301,64,Other,7/11/2004
120923191243000003129649,0003129649,35,Other,7/11/2004
121025082735616800000406,6800000406,64,Other,7/11/2004
120920165057000003128138,0003128138,35,Other,7/11/2004
120924220947000003130352,0003130352,35,Other,7/11/2004
121024203547616800000096,6800000096,64,Other,7/11/2004
121024203742616800000097,6800000097,64,Other,7/11/2004
121025170435616800000540,6800000540,64,Other,7/11/2004
120921104450000003128525,0003128525,35,Other,7/11/2004
120923191845000003129653,0003129653,35,Other,7/11/2004
121025165158616800000534,6800000534,64,Other,7/11/2004
121025120849616800000512,6800000512,64,Other,7/11/2004
121024223646616800000154,6800000154,64,Other,7/11/2004
121025120723616800000511,6800000511,64,Other,7/11/2004
121025054425616800000330,6800000330,64,Other,7/11/2004
120924232811000003130377,0003130377,35,Other,7/11/2004
121025054213616800000329,6800000329,64,Other,7/11/2004
121024224019616800000156,6800000156,64,Other,7/11/2004
121025134732616800000516,6800000516,64,Other,7/11/2004
121025061138616800000342,6800000342,64,Other,7/11/2004
121025060926616800000341,6800000341,64,Other,7/11/2004
120924220609000003130350,0003130350,35,Other,7/11/2004
121025022213616800000262,6800000262,64,Other,7/11/2004
120811042514006412007872,6412007872,64,Other,7/11/2004
121024224937616800000160,6800000160,64,Other,7/11/2004
121024223757616800000155,6800000155,64,Other,7/11/2004
120921011335000003128325,0003128325,35,Other,7/11/2004
120924202953000003130304,0003130304,35,Other,7/11/2004
121024203203616800000094,6800000094,64,Other,7/11/2004
120924195951000003130289,0003130289,35,Other,7/11/2004
120924195754000003130288,0003130288,35,Other,7/11/2004
120924200742000003130293,0003130293,35,Other,7/11/2004
120924094422000003130030,0003130030,35,Other,7/11/2004
120924094633000003130031,0003130031,35,Other,7/11/2004
120924094204000003130029,0003130029,35,Other,7/11/2004
121025170232616800000539,6800000539,64,Other,7/11/2004
120923190714000003129646,0003129646,35,Other,7/11/2004
120921023438000003128364,0003128364,35,Other,7/11/2004
121025083331616800000410,6800000410,64,Other,7/11/2004
121025083125616800000409,6800000409,64,Other,7/11/2004
120924201159000003130295,0003130295,35,Other,7/11/2004
120924094944000003130033,0003130033,35,Other,7/11/2004
121025045219616800000303,6800000303,64,Other,7/11/2004
121025060032616800000336,6800000336,64,Other,7/11/2004
121025124019616800000514,6800000514,64,Other,7/11/2004
120923184526000003129636,0003129636,35,Other,7/11/2004
121024203425616800000095,6800000095,64,Other,7/11/2004
121025163523616800000526,6800000526,64,Other,7/11/2004
